Trial,SOA,Target,Response,Accuracy,randomGator
45,60,bl,tr,0,Sichuanosuchus_huidongensis
46,60,br,tr,0,Sichuanosuchus_huidongensis
47,120,br,bl,0,Sichuanosuchus_huidongensis
48,90,tl,tl,1,Sichuanosuchus_huidongensis
49,60,tl,tl,1,Sichuanosuchus_huidongensis
50,30,bl,bl,1,Sichuanosuchus_huidongensis
51,0,br,br,1,Sichuanosuchus_huidongensis
52,30,bl,bl,1,Sichuanosuchus_huidongensis
53,120,tr,br,0,Sichuanosuchus_huidongensis
54,120,tl,tl,1,Sichuanosuchus_huidongensis
55,120,tr,tr,1,Sichuanosuchus_huidongensis
56,150,tl,tl,1,Sichuanosuchus_huidongensis
57,120,tl,tl,1,Sichuanosuchus_huidongensis
58,60,bl,br,0,Sichuanosuchus_huidongensis
59,30,tr,bl,0,Sichuanosuchus_huidongensis
60,60,bl,bl,1,Sichuanosuchus_huidongensis
61,0,br,br,1,Sichuanosuchus_huidongensis
62,30,br,br,1,Sichuanosuchus_huidongensis
63,90,br,tl,0,Sichuanosuchus_huidongensis
64,0,tr,tr,1,Sichuanosuchus_huidongensis
65,30,br,br,1,Sichuanosuchus_huidongensis
66,90,tr,tl,0,Sichuanosuchus_huidongensis
67,90,tl,br,0,Sichuanosuchus_huidongensis
68,30,tl,tl,1,Sichuanosuchus_huidongensis
69,60,tl,br,0,Sichuanosuchus_huidongensis
70,0,tl,tl,1,Sichuanosuchus_huidongensis
71,30,bl,tl,0,Sichuanosuchus_huidongensis
72,30,bl,bl,1,Sichuanosuchus_huidongensis
73,0,tl,tl,1,Sichuanosuchus_huidongensis
74,0,tr,tr,1,Sichuanosuchus_huidongensis
75,0,bl,bl,1,Sichuanosuchus_huidongensis
76,90,tr,tl,0,Sichuanosuchus_huidongensis
77,30,tr,tr,1,Sichuanosuchus_huidongensis
78,30,tr,tr,1,Sichuanosuchus_huidongensis
79,30,tl,tl,1,Sichuanosuchus_huidongensis
80,30,tl,tl,1,Sichuanosuchus_huidongensis
81,60,br,br,1,Sichuanosuchus_huidongensis
82,30,tl,tl,1,Sichuanosuchus_huidongensis
83,30,br,br,1,Sichuanosuchus_huidongensis
84,0,tl,tl,1,Sichuanosuchus_huidongensis
85,60,tr,br,0,Sichuanosuchus_huidongensis
86,30,tl,tl,1,Sichuanosuchus_huidongensis
87,60,br,br,1,Sichuanosuchus_huidongensis
88,150,tl,tl,1,Sichuanosuchus_huidongensis
89,120,br,br,1,Sichuanosuchus_huidongensis
90,180,bl,bl,1,Sichuanosuchus_huidongensis
91,60,br,br,1,Sichuanosuchus_huidongensis
92,30,tr,tr,1,Sichuanosuchus_huidongensis
93,0,tl,tl,1,Sichuanosuchus_huidongensis
94,0,bl,bl,1,Sichuanosuchus_huidongensis
95,0,bl,bl,1,Sichuanosuchus_huidongensis
96,0,bl,bl,1,Sichuanosuchus_huidongensis
97,0,tr,tr,1,Sichuanosuchus_huidongensis
98,120,bl,bl,1,Sichuanosuchus_huidongensis
99,0,tl,tl,1,Sichuanosuchus_huidongensis
100,60,br,br,1,Sichuanosuchus_huidongensis
101,0,bl,br,0,Sichuanosuchus_huidongensis
102,150,tr,tr,1,Sichuanosuchus_huidongensis
103,30,br,br,1,Sichuanosuchus_huidongensis
104,30,br,br,1,Sichuanosuchus_huidongensis
105,0,br,br,1,Sichuanosuchus_huidongensis
106,120,tr,tl,0,Sichuanosuchus_huidongensis
107,30,bl,tl,0,Sichuanosuchus_huidongensis
108,90,tr,tr,1,Sichuanosuchus_huidongensis
109,150,br,br,1,Sichuanosuchus_huidongensis
110,30,tr,br,0,Sichuanosuchus_huidongensis
111,0,tr,tr,1,Sichuanosuchus_huidongensis
112,90,bl,tr,0,Sichuanosuchus_huidongensis
113,60,tr,br,0,Sichuanosuchus_huidongensis
114,60,bl,br,0,Sichuanosuchus_huidongensis
115,150,tl,tl,1,Sichuanosuchus_huidongensis
116,60,tr,br,0,Sichuanosuchus_huidongensis
117,30,tl,tl,1,Sichuanosuchus_huidongensis
118,0,br,br,1,Sichuanosuchus_huidongensis
119,0,tr,tr,1,Sichuanosuchus_huidongensis
120,90,br,tr,0,Sichuanosuchus_huidongensis
121,180,br,br,1,Sichuanosuchus_huidongensis
122,150,br,br,1,Sichuanosuchus_huidongensis
123,90,br,br,1,Sichuanosuchus_huidongensis
124,90,tr,tr,1,Sichuanosuchus_huidongensis
125,150,tl,tl,1,Sichuanosuchus_huidongensis
126,120,tr,tl,0,Sichuanosuchus_huidongensis
127,150,bl,bl,1,Sichuanosuchus_huidongensis
128,30,bl,bl,1,Sichuanosuchus_huidongensis
129,120,tl,tr,0,Sichuanosuchus_huidongensis
130,120,tr,tr,1,Sichuanosuchus_huidongensis
131,150,tl,tl,1,Sichuanosuchus_huidongensis
132,120,tl,tl,1,Sichuanosuchus_huidongensis
133,90,bl,tr,0,Sichuanosuchus_huidongensis
134,120,br,bl,0,Sichuanosuchus_huidongensis
135,90,br,br,1,Sichuanosuchus_huidongensis
136,150,tr,br,0,Sichuanosuchus_huidongensis
137,150,tr,tr,1,Sichuanosuchus_huidongensis
138,30,br,br,1,Sichuanosuchus_huidongensis
139,60,br,br,1,Sichuanosuchus_huidongensis
140,60,tr,tr,1,Sichuanosuchus_huidongensis
141,60,bl,br,0,Sichuanosuchus_huidongensis
142,180,bl,bl,1,Sichuanosuchus_huidongensis
143,60,tl,tl,1,Sichuanosuchus_huidongensis
144,180,bl,bl,1,Sichuanosuchus_huidongensis
145,180,bl,bl,1,Sichuanosuchus_huidongensis
146,60,tl,tl,1,Sichuanosuchus_huidongensis
147,180,bl,bl,1,Sichuanosuchus_huidongensis
148,150,bl,bl,1,Sichuanosuchus_huidongensis
149,120,bl,bl,1,Sichuanosuchus_huidongensis
150,180,tl,br,0,Sichuanosuchus_huidongensis
151,90,tr,tr,1,Sichuanosuchus_huidongensis
152,90,br,br,1,Sichuanosuchus_huidongensis
153,90,br,br,1,Sichuanosuchus_huidongensis
154,180,br,br,1,Sichuanosuchus_huidongensis
155,120,bl,bl,1,Sichuanosuchus_huidongensis
156,60,tr,bl,0,Sichuanosuchus_huidongensis
157,60,tl,br,0,Sichuanosuchus_huidongensis
158,90,bl,bl,1,Sichuanosuchus_huidongensis
159,120,br,br,1,Sichuanosuchus_huidongensis
160,120,tr,tr,1,Sichuanosuchus_huidongensis
161,120,br,bl,0,Sichuanosuchus_huidongensis
162,60,bl,bl,1,Sichuanosuchus_huidongensis
163,90,tl,bl,0,Sichuanosuchus_huidongensis
164,90,tr,tl,0,Sichuanosuchus_huidongensis
165,90,tr,br,0,Sichuanosuchus_huidongensis
166,120,bl,bl,1,Sichuanosuchus_huidongensis
167,150,tr,tr,1,Sichuanosuchus_huidongensis
168,60,tl,tl,1,Sichuanosuchus_huidongensis
169,90,tl,tl,1,Sichuanosuchus_huidongensis
170,60,bl,br,0,Sichuanosuchus_huidongensis
171,60,tr,br,0,Sichuanosuchus_huidongensis
172,150,tr,tr,1,Sichuanosuchus_huidongensis
173,150,tl,tl,1,Sichuanosuchus_huidongensis
174,90,bl,bl,1,Sichuanosuchus_huidongensis
175,180,tr,tr,1,Sichuanosuchus_huidongensis
176,180,tl,tl,1,Sichuanosuchus_huidongensis
177,90,tl,tl,1,Sichuanosuchus_huidongensis
178,90,bl,bl,1,Sichuanosuchus_huidongensis
179,120,bl,tr,0,Sichuanosuchus_huidongensis
180,90,tl,tl,1,Sichuanosuchus_huidongensis
181,120,bl,bl,1,Sichuanosuchus_huidongensis
182,150,br,br,1,Sichuanosuchus_huidongensis
183,120,br,tl,0,Sichuanosuchus_huidongensis
184,120,tl,tr,0,Sichuanosuchus_huidongensis
185,180,br,br,1,Sichuanosuchus_huidongensis
186,60,tr,tr,1,Sichuanosuchus_huidongensis
187,120,br,br,1,Sichuanosuchus_huidongensis
188,120,tl,br,0,Sichuanosuchus_huidongensis
189,150,br,br,1,Sichuanosuchus_huidongensis
190,180,tr,tr,1,Sichuanosuchus_huidongensis
191,180,tr,tr,1,Sichuanosuchus_huidongensis
192,90,bl,bl,1,Sichuanosuchus_huidongensis
193,150,tl,bl,0,Sichuanosuchus_huidongensis
194,180,br,br,1,Sichuanosuchus_huidongensis
195,120,tl,bl,0,Sichuanosuchus_huidongensis
196,150,tr,tr,1,Sichuanosuchus_huidongensis
1,0,bl,tr,0,Allognathosuchus_polyodon
2,30,tr,tr,1,Allognathosuchus_polyodon
3,120,tr,tl,0,Allognathosuchus_polyodon
4,0,tr,bl,0,Allognathosuchus_polyodon
5,60,br,bl,0,Allognathosuchus_polyodon
6,30,bl,bl,1,Allognathosuchus_polyodon
7,180,tl,bl,0,Allognathosuchus_polyodon
8,180,bl,bl,1,Allognathosuchus_polyodon
9,180,tr,tl,0,Allognathosuchus_polyodon
10,30,tl,bl,0,Allognathosuchus_polyodon
11,120,tr,br,0,Allognathosuchus_polyodon
12,30,br,bl,0,Allognathosuchus_polyodon
13,120,br,bl,0,Allognathosuchus_polyodon
14,60,br,tl,0,Allognathosuchus_polyodon
15,0,bl,bl,1,Allognathosuchus_polyodon
16,0,bl,br,0,Allognathosuchus_polyodon
17,180,bl,tr,0,Allognathosuchus_polyodon
18,0,br,bl,0,Allognathosuchus_polyodon
19,90,tl,br,0,Allognathosuchus_polyodon
20,30,bl,bl,1,Allognathosuchus_polyodon
21,180,tl,tl,1,Allognathosuchus_polyodon
22,30,tr,br,0,Allognathosuchus_polyodon
23,0,tl,bl,0,Allognathosuchus_polyodon
24,120,bl,bl,1,Allognathosuchus_polyodon
25,120,br,bl,0,Allognathosuchus_polyodon
26,60,bl,bl,1,Allognathosuchus_polyodon
27,180,tr,bl,0,Allognathosuchus_polyodon
28,60,tl,bl,0,Allognathosuchus_polyodon
29,150,tr,tr,1,Allognathosuchus_polyodon
30,30,br,bl,0,Allognathosuchus_polyodon
31,120,bl,bl,1,Allognathosuchus_polyodon
32,30,tl,tl,1,Allognathosuchus_polyodon
33,30,bl,bl,1,Allognathosuchus_polyodon
34,90,tl,bl,0,Allognathosuchus_polyodon
35,90,tr,bl,0,Allognathosuchus_polyodon
36,30,br,bl,0,Allognathosuchus_polyodon
37,120,tl,bl,0,Allognathosuchus_polyodon
38,60,br,bl,0,Allognathosuchus_polyodon
39,150,bl,bl,1,Allognathosuchus_polyodon
40,0,br,br,1,Allognathosuchus_polyodon
41,0,br,bl,0,Allognathosuchus_polyodon
42,30,bl,bl,1,Allognathosuchus_polyodon
43,120,tl,bl,0,Allognathosuchus_polyodon
44,120,br,bl,0,Allognathosuchus_polyodon
45,150,br,bl,0,Allognathosuchus_polyodon
46,120,bl,bl,1,Allognathosuchus_polyodon
47,150,bl,bl,1,Allognathosuchus_polyodon
48,120,bl,bl,1,Allognathosuchus_polyodon
49,0,tl,bl,0,Allognathosuchus_polyodon
50,180,br,br,1,Allognathosuchus_polyodon
51,0,bl,bl,1,Allognathosuchus_polyodon
52,90,bl,bl,1,Allognathosuchus_polyodon
53,60,bl,bl,1,Allognathosuchus_polyodon
54,0,tr,bl,0,Allognathosuchus_polyodon
55,150,bl,bl,1,Allognathosuchus_polyodon
56,120,tl,bl,0,Allognathosuchus_polyodon
57,150,br,br,1,Allognathosuchus_polyodon
58,30,br,bl,0,Allognathosuchus_polyodon
59,150,bl,bl,1,Allognathosuchus_polyodon
60,150,tr,br,0,Allognathosuchus_polyodon
61,150,bl,bl,1,Allognathosuchus_polyodon
62,30,tr,tr,1,Allognathosuchus_polyodon
63,180,tr,br,0,Allognathosuchus_polyodon
64,180,br,bl,0,Allognathosuchus_polyodon
65,30,br,br,1,Allognathosuchus_polyodon
66,0,tr,tr,1,Allognathosuchus_polyodon
67,180,br,br,1,Allognathosuchus_polyodon
68,90,tr,bl,0,Allognathosuchus_polyodon
69,90,bl,br,0,Allognathosuchus_polyodon
70,90,br,br,1,Allognathosuchus_polyodon
71,180,br,br,1,Allognathosuchus_polyodon
72,120,tl,br,0,Allognathosuchus_polyodon
73,0,tl,tr,0,Allognathosuchus_polyodon
74,60,br,br,1,Allognathosuchus_polyodon
75,120,bl,br,0,Allognathosuchus_polyodon
76,180,tl,bl,0,Allognathosuchus_polyodon
77,0,bl,bl,1,Allognathosuchus_polyodon
78,90,br,bl,0,Allognathosuchus_polyodon
79,120,br,bl,0,Allognathosuchus_polyodon
80,150,tl,bl,0,Allognathosuchus_polyodon
81,120,br,br,1,Allognathosuchus_polyodon
82,0,br,br,1,Allognathosuchus_polyodon
83,90,tl,tl,1,Allognathosuchus_polyodon
84,90,tr,tr,1,Allognathosuchus_polyodon
85,30,bl,tl,0,Allognathosuchus_polyodon
86,90,tr,tr,1,Allognathosuchus_polyodon
87,60,br,tl,0,Allognathosuchus_polyodon
88,150,bl,bl,1,Allognathosuchus_polyodon
89,0,br,tr,0,Allognathosuchus_polyodon
90,60,tr,tr,1,Allognathosuchus_polyodon
91,60,tr,tl,0,Allognathosuchus_polyodon
92,90,tr,tr,1,Allognathosuchus_polyodon
93,90,bl,tl,0,Allognathosuchus_polyodon
94,120,tl,br,0,Allognathosuchus_polyodon
95,180,br,br,1,Allognathosuchus_polyodon
96,150,tr,tl,0,Allognathosuchus_polyodon
97,90,br,tl,0,Allognathosuchus_polyodon
98,30,tl,tl,1,Allognathosuchus_polyodon
99,150,bl,bl,1,Allognathosuchus_polyodon
100,60,tl,tl,1,Allognathosuchus_polyodon
101,150,tr,tr,1,Allognathosuchus_polyodon
102,150,tl,tl,1,Allognathosuchus_polyodon
103,120,tr,tr,1,Allognathosuchus_polyodon
104,90,br,tl,0,Allognathosuchus_polyodon
105,180,bl,bl,1,Allognathosuchus_polyodon
106,30,tl,tr,0,Allognathosuchus_polyodon
107,0,tl,br,0,Allognathosuchus_polyodon
108,0,tr,bl,0,Allognathosuchus_polyodon
109,180,br,br,1,Allognathosuchus_polyodon
110,150,br,br,1,Allognathosuchus_polyodon
111,180,tl,tl,1,Allognathosuchus_polyodon
112,90,bl,bl,1,Allognathosuchus_polyodon
113,90,br,bl,0,Allognathosuchus_polyodon
114,60,tl,br,0,Allognathosuchus_polyodon
115,60,bl,bl,1,Allognathosuchus_polyodon
116,120,tl,bl,0,Allognathosuchus_polyodon
117,90,bl,bl,1,Allognathosuchus_polyodon
118,180,tr,bl,0,Allognathosuchus_polyodon
119,150,tl,tl,1,Allognathosuchus_polyodon
120,120,tr,bl,0,Allognathosuchus_polyodon
121,30,bl,br,0,Allognathosuchus_polyodon
122,0,br,bl,0,Allognathosuchus_polyodon
123,90,bl,bl,1,Allognathosuchus_polyodon
124,120,tr,bl,0,Allognathosuchus_polyodon
125,90,tr,br,0,Allognathosuchus_polyodon
126,60,bl,bl,1,Allognathosuchus_polyodon
127,0,bl,br,0,Allognathosuchus_polyodon
128,90,br,br,1,Allognathosuchus_polyodon
129,180,bl,bl,1,Allognathosuchus_polyodon
130,60,br,br,1,Allognathosuchus_polyodon
131,60,tr,tr,1,Allognathosuchus_polyodon
132,120,tl,tl,1,Allognathosuchus_polyodon
133,60,tr,tr,1,Allognathosuchus_polyodon
134,30,br,bl,0,Allognathosuchus_polyodon
135,150,tl,tl,1,Allognathosuchus_polyodon
136,30,tr,br,0,Allognathosuchus_polyodon
137,30,tr,tr,1,Allognathosuchus_polyodon
138,150,br,br,1,Allognathosuchus_polyodon
139,90,tl,tl,1,Allognathosuchus_polyodon
140,30,br,tl,0,Allognathosuchus_polyodon
141,150,tl,tl,1,Allognathosuchus_polyodon
142,0,tl,br,0,Allognathosuchus_polyodon
143,120,tr,tr,1,Allognathosuchus_polyodon
144,180,tl,tl,1,Allognathosuchus_polyodon
145,60,tl,tl,1,Allognathosuchus_polyodon
146,150,tr,tr,1,Allognathosuchus_polyodon
147,120,bl,bl,1,Allognathosuchus_polyodon
148,90,bl,bl,1,Allognathosuchus_polyodon
149,60,bl,tl,0,Allognathosuchus_polyodon
150,150,br,tr,0,Allognathosuchus_polyodon
151,120,br,br,1,Allognathosuchus_polyodon
152,150,tr,tr,1,Allognathosuchus_polyodon
153,60,br,tl,0,Allognathosuchus_polyodon
154,90,tr,br,0,Allognathosuchus_polyodon
155,30,tl,tl,1,Allognathosuchus_polyodon
156,90,br,br,1,Allognathosuchus_polyodon
157,0,tl,tr,0,Allognathosuchus_polyodon
158,60,tr,bl,0,Allognathosuchus_polyodon
159,0,bl,bl,1,Allognathosuchus_polyodon
160,120,bl,tr,0,Allognathosuchus_polyodon
161,60,tl,tl,1,Allognathosuchus_polyodon
162,150,tl,tl,1,Allognathosuchus_polyodon
163,0,tl,tl,1,Allognathosuchus_polyodon
164,180,bl,bl,1,Allognathosuchus_polyodon
165,180,tr,tr,1,Allognathosuchus_polyodon
166,90,tl,tl,1,Allognathosuchus_polyodon
167,180,tr,tr,1,Allognathosuchus_polyodon
168,180,bl,bl,1,Allognathosuchus_polyodon
169,0,tr,tr,1,Allognathosuchus_polyodon
170,90,tl,tl,1,Allognathosuchus_polyodon
171,30,tl,tl,1,Allognathosuchus_polyodon
172,0,bl,bl,1,Allognathosuchus_polyodon
173,150,tl,tl,1,Allognathosuchus_polyodon
174,60,tl,tl,1,Allognathosuchus_polyodon
175,150,br,br,1,Allognathosuchus_polyodon
176,180,tl,tl,1,Allognathosuchus_polyodon
177,0,tr,tr,1,Allognathosuchus_polyodon
178,60,tr,tl,0,Allognathosuchus_polyodon
179,180,bl,bl,1,Allognathosuchus_polyodon
180,30,tl,tl,1,Allognathosuchus_polyodon
181,180,tl,tl,1,Allognathosuchus_polyodon
182,0,br,br,1,Allognathosuchus_polyodon
183,180,tr,tr,1,Allognathosuchus_polyodon
184,60,bl,bl,1,Allognathosuchus_polyodon
185,30,bl,bl,1,Allognathosuchus_polyodon
186,150,br,tl,0,Allognathosuchus_polyodon
187,0,tr,tr,1,Allognathosuchus_polyodon
188,90,tl,tl,1,Allognathosuchus_polyodon
189,60,tr,br,0,Allognathosuchus_polyodon
190,120,br,br,1,Allognathosuchus_polyodon
191,120,tr,tr,1,Allognathosuchus_polyodon
192,180,br,br,1,Allognathosuchus_polyodon
193,150,tr,tr,1,Allognathosuchus_polyodon
194,60,bl,bl,1,Allognathosuchus_polyodon
195,30,tr,tr,1,Allognathosuchus_polyodon
196,60,tl,tl,1,Allognathosuchus_polyodon
1,120,tl,tr,0,Anthracosuchus_balrogus
2,120,tl,tl,1,Anthracosuchus_balrogus
3,120,br,bl,0,Anthracosuchus_balrogus
4,30,bl,tl,0,Anthracosuchus_balrogus
5,180,br,br,1,Anthracosuchus_balrogus
6,0,tr,bl,0,Anthracosuchus_balrogus
7,30,tr,bl,0,Anthracosuchus_balrogus
8,180,tl,tl,1,Anthracosuchus_balrogus
9,60,br,br,1,Anthracosuchus_balrogus
10,150,br,bl,0,Anthracosuchus_balrogus
11,60,tr,tl,0,Anthracosuchus_balrogus
12,30,tl,br,0,Anthracosuchus_balrogus
13,30,tr,br,0,Anthracosuchus_balrogus
14,150,tl,tl,1,Anthracosuchus_balrogus
15,180,tr,tl,0,Anthracosuchus_balrogus
16,30,tr,br,0,Anthracosuchus_balrogus
17,90,bl,tl,0,Anthracosuchus_balrogus
18,90,tr,tl,0,Anthracosuchus_balrogus
19,90,tr,br,0,Anthracosuchus_balrogus
20,90,br,br,1,Anthracosuchus_balrogus
21,30,tl,br,0,Anthracosuchus_balrogus
22,180,bl,bl,1,Anthracosuchus_balrogus
23,30,br,br,1,Anthracosuchus_balrogus
24,60,br,tl,0,Anthracosuchus_balrogus
25,90,bl,bl,1,Anthracosuchus_balrogus
26,150,bl,bl,1,Anthracosuchus_balrogus
27,60,tr,br,0,Anthracosuchus_balrogus
28,0,tr,tr,1,Anthracosuchus_balrogus
29,120,br,br,1,Anthracosuchus_balrogus
30,0,tl,tl,1,Anthracosuchus_balrogus
31,0,bl,bl,1,Anthracosuchus_balrogus
32,180,tr,tl,0,Anthracosuchus_balrogus
33,120,tl,tl,1,Anthracosuchus_balrogus
34,120,br,br,1,Anthracosuchus_balrogus
35,90,tl,br,0,Anthracosuchus_balrogus
36,120,tr,tl,0,Anthracosuchus_balrogus
37,60,bl,br,0,Anthracosuchus_balrogus
38,180,bl,br,0,Anthracosuchus_balrogus
39,120,br,bl,0,Anthracosuchus_balrogus
40,30,br,br,1,Anthracosuchus_balrogus
41,150,tr,tr,1,Anthracosuchus_balrogus
42,180,tl,tr,0,Anthracosuchus_balrogus
43,60,br,tr,0,Anthracosuchus_balrogus
44,60,tr,br,0,Anthracosuchus_balrogus
45,90,tl,tl,1,Anthracosuchus_balrogus
46,0,tr,tr,1,Anthracosuchus_balrogus
47,120,bl,tr,0,Anthracosuchus_balrogus
48,180,tr,tr,1,Anthracosuchus_balrogus
49,90,bl,tr,0,Anthracosuchus_balrogus
50,30,tr,bl,0,Anthracosuchus_balrogus
51,120,bl,br,0,Anthracosuchus_balrogus
52,30,br,br,1,Anthracosuchus_balrogus
53,180,br,br,1,Anthracosuchus_balrogus
54,120,tr,br,0,Anthracosuchus_balrogus
55,120,tl,br,0,Anthracosuchus_balrogus
56,150,br,br,1,Anthracosuchus_balrogus
57,0,bl,bl,1,Anthracosuchus_balrogus
58,180,tl,tr,0,Anthracosuchus_balrogus
59,150,br,br,1,Anthracosuchus_balrogus
60,120,br,br,1,Anthracosuchus_balrogus
61,150,tl,tl,1,Anthracosuchus_balrogus
62,0,tl,tl,1,Anthracosuchus_balrogus
63,150,bl,bl,1,Anthracosuchus_balrogus
64,60,tr,br,0,Anthracosuchus_balrogus
65,30,br,br,1,Anthracosuchus_balrogus
66,150,tl,tr,0,Anthracosuchus_balrogus
67,0,tr,tr,1,Anthracosuchus_balrogus
68,120,tl,br,0,Anthracosuchus_balrogus
69,150,tl,br,0,Anthracosuchus_balrogus
70,120,tr,bl,0,Anthracosuchus_balrogus
71,0,tl,bl,0,Anthracosuchus_balrogus
72,150,br,br,1,Anthracosuchus_balrogus
73,0,br,br,1,Anthracosuchus_balrogus
74,150,br,br,1,Anthracosuchus_balrogus
75,0,bl,bl,1,Anthracosuchus_balrogus
76,180,bl,br,0,Anthracosuchus_balrogus
77,180,br,br,1,Anthracosuchus_balrogus
78,120,br,br,1,Anthracosuchus_balrogus
79,30,bl,bl,1,Anthracosuchus_balrogus
80,90,bl,br,0,Anthracosuchus_balrogus
81,60,tr,br,0,Anthracosuchus_balrogus
82,120,bl,bl,1,Anthracosuchus_balrogus
83,0,br,br,1,Anthracosuchus_balrogus
84,0,tl,tl,1,Anthracosuchus_balrogus
85,120,bl,br,0,Anthracosuchus_balrogus
86,150,tr,bl,0,Anthracosuchus_balrogus
87,180,tr,bl,0,Anthracosuchus_balrogus
88,120,bl,tl,0,Anthracosuchus_balrogus
89,90,tl,br,0,Anthracosuchus_balrogus
90,30,tr,tr,1,Anthracosuchus_balrogus
91,60,tl,tl,1,Anthracosuchus_balrogus
92,150,tr,tr,1,Anthracosuchus_balrogus
93,150,bl,br,0,Anthracosuchus_balrogus
94,60,tl,tl,1,Anthracosuchus_balrogus
95,0,bl,bl,1,Anthracosuchus_balrogus
96,60,tl,tl,1,Anthracosuchus_balrogus
97,90,tl,tl,1,Anthracosuchus_balrogus
98,90,bl,tr,0,Anthracosuchus_balrogus
99,180,tr,tl,0,Anthracosuchus_balrogus
100,60,bl,br,0,Anthracosuchus_balrogus
101,60,tl,bl,0,Anthracosuchus_balrogus
102,180,br,br,1,Anthracosuchus_balrogus
103,30,tl,tl,1,Anthracosuchus_balrogus
104,0,bl,bl,1,Anthracosuchus_balrogus
105,30,tl,tl,1,Anthracosuchus_balrogus
106,30,tl,bl,0,Anthracosuchus_balrogus
107,60,tl,tl,1,Anthracosuchus_balrogus
108,30,br,br,1,Anthracosuchus_balrogus
109,90,br,br,1,Anthracosuchus_balrogus
110,90,bl,tl,0,Anthracosuchus_balrogus
111,180,bl,tl,0,Anthracosuchus_balrogus
112,150,bl,bl,1,Anthracosuchus_balrogus
113,60,br,tr,0,Anthracosuchus_balrogus
114,90,bl,bl,1,Anthracosuchus_balrogus
115,150,bl,br,0,Anthracosuchus_balrogus
116,60,tl,tl,1,Anthracosuchus_balrogus
117,120,tr,tr,1,Anthracosuchus_balrogus
118,90,tr,tr,1,Anthracosuchus_balrogus
119,150,bl,bl,1,Anthracosuchus_balrogus
120,150,tl,br,0,Anthracosuchus_balrogus
121,60,bl,br,0,Anthracosuchus_balrogus
122,30,bl,bl,1,Anthracosuchus_balrogus
123,60,br,br,1,Anthracosuchus_balrogus
124,90,br,br,1,Anthracosuchus_balrogus
125,0,tr,tr,1,Anthracosuchus_balrogus
126,30,bl,bl,1,Anthracosuchus_balrogus
127,90,tl,br,0,Anthracosuchus_balrogus
128,180,tr,tr,1,Anthracosuchus_balrogus
129,150,bl,tl,0,Anthracosuchus_balrogus
130,120,tr,br,0,Anthracosuchus_balrogus
131,30,tr,tr,1,Anthracosuchus_balrogus
132,0,tl,tl,1,Anthracosuchus_balrogus
133,120,tr,br,0,Anthracosuchus_balrogus
134,180,br,tl,0,Anthracosuchus_balrogus
135,120,tl,br,0,Anthracosuchus_balrogus
136,0,br,br,1,Anthracosuchus_balrogus
137,180,tl,tr,0,Anthracosuchus_balrogus
138,30,tr,tr,1,Anthracosuchus_balrogus
139,180,tl,tl,1,Anthracosuchus_balrogus
140,30,br,tl,0,Anthracosuchus_balrogus
141,0,bl,bl,1,Anthracosuchus_balrogus
142,180,bl,tr,0,Anthracosuchus_balrogus
143,120,bl,br,0,Anthracosuchus_balrogus
144,30,tl,tl,1,Anthracosuchus_balrogus
145,150,tr,br,0,Anthracosuchus_balrogus
146,180,tl,tl,1,Anthracosuchus_balrogus
147,90,br,tl,0,Anthracosuchus_balrogus
148,150,tr,bl,0,Anthracosuchus_balrogus
149,60,bl,br,0,Anthracosuchus_balrogus
150,180,br,tl,0,Anthracosuchus_balrogus
151,90,br,br,1,Anthracosuchus_balrogus
152,0,br,br,1,Anthracosuchus_balrogus
153,150,br,br,1,Anthracosuchus_balrogus
154,30,bl,tl,0,Anthracosuchus_balrogus
155,60,tl,tr,0,Anthracosuchus_balrogus
156,0,tl,tl,1,Anthracosuchus_balrogus
157,90,tr,tr,1,Anthracosuchus_balrogus
158,90,tl,tl,1,Anthracosuchus_balrogus
159,0,tr,tr,1,Anthracosuchus_balrogus
160,0,br,br,1,Anthracosuchus_balrogus
161,150,tr,tl,0,Anthracosuchus_balrogus
162,90,tr,tl,0,Anthracosuchus_balrogus
163,0,br,br,1,Anthracosuchus_balrogus
164,90,tr,tr,1,Anthracosuchus_balrogus
165,30,br,tl,0,Anthracosuchus_balrogus
166,60,tr,bl,0,Anthracosuchus_balrogus
167,30,bl,bl,1,Anthracosuchus_balrogus
168,60,br,br,1,Anthracosuchus_balrogus
169,30,tl,tl,1,Anthracosuchus_balrogus
170,180,bl,tl,0,Anthracosuchus_balrogus
171,90,br,tl,0,Anthracosuchus_balrogus
172,0,br,br,1,Anthracosuchus_balrogus
173,120,bl,tl,0,Anthracosuchus_balrogus
174,120,tr,br,0,Anthracosuchus_balrogus
175,150,br,br,1,Anthracosuchus_balrogus
176,90,tl,tl,1,Anthracosuchus_balrogus
177,60,bl,bl,1,Anthracosuchus_balrogus
178,30,bl,bl,1,Anthracosuchus_balrogus
179,180,tl,tl,1,Anthracosuchus_balrogus
180,60,bl,bl,1,Anthracosuchus_balrogus
181,120,tl,tl,1,Anthracosuchus_balrogus
182,60,br,br,1,Anthracosuchus_balrogus
183,60,tr,tl,0,Anthracosuchus_balrogus
184,60,bl,bl,1,Anthracosuchus_balrogus
185,0,tl,tl,1,Anthracosuchus_balrogus
186,90,tr,tr,1,Anthracosuchus_balrogus
187,150,tr,tr,1,Anthracosuchus_balrogus
188,180,tr,tr,1,Anthracosuchus_balrogus
